Query, Refcode,DIST1 
3,PIVWAS,2.181
3,PIVWAS,2.221
3,PIVWAS,2.145
3,PIVWAS,2.313
3,PIVWAS,2.086
3,PIVWAS,2.007
3,PIVWAS,2.097
3,PIWZAW,2.090
3,PIWZAW,2.123
3,PIWZAW10,2.096
3,PIWZAW10,2.136
3,PIWZEA,2.057
3,PIWZEA10,2.056
3,PIXBUT,2.071
3,PIXCAA,2.033
3,PIXFUX,2.197
3,PODGOE,2.301
3,PODGOE,2.368
3,PODGOE,2.285
3,PODGOE,2.251
3,PODZOX,2.154
3,PODZOX,2.047
3,POFFEW,2.365
3,POGMUU,2.362
3,POHDOF,1.900
3,POHDOF,2.021
3,POHDOF,2.053
3,POHDOF,2.129
3,POHDOF,2.207
3,POHDOF,1.780
3,POHDOF,1.937
3,POHDOF,2.162
3,POHDOF,1.962
3,POHDOF,2.053
3,POHDOF,2.129
3,POHDOF,2.188
3,POHDOF,2.194
3,POHDOF,2.084
3,POHDOF,2.193
3,POHMOO,2.140
3,POHMOO,2.139
3,POHMOO,2.202
3,POHMOO,2.153
3,POHMOO,2.222
3,POHMOO,2.122
3,POHMOO,2.109
3,POHMOO,2.120
3,POHMOO,2.102
3,POHMOO,2.124
3,POHMOO,2.142
3,POHMOO,2.089
3,POHNUW,2.422
3,POHNUW,2.087
3,POHNUW,2.085
3,POHNUW,2.109
3,POHNUW,2.243
3,POHPEH,1.975
3,POHPEH,2.079
3,POHPEH,2.066
3,POHREK,2.089
3,POHREK,2.163
3,POHROU,2.238
3,POHROU,2.178
3,POHROU,2.153
3,POHROU,2.161
3,POHSAH,2.196
3,POHSAH,2.158
3,POHSEL,2.313
3,POHSEL,2.235
3,POHSEL,2.067
3,POHSEL,2.133
3,POHSEL,2.097
3,POHSEL,2.064
3,POHSEL,2.265
3,POHSEL,2.408
3,POHSEL,2.061
3,POHSEL,2.120
3,POHSEL,2.105
3,POHSEL,2.216
3,POHSEL,2.326
3,POHSEL,2.396
3,POHSEL,2.151
3,POHSEL,2.098
3,POHSEL,2.131
3,POHSEL,2.248
3,POHSUB,2.235
3,POHSUB,2.266
3,POHSUB,2.119
3,POHSUB,2.131
3,POJBOF,1.836
3,POJBOF,1.814
3,POJBOF,1.907
3,POJBOF,1.936
3,POJBOF,1.970
3,POJBOF,1.977
3,POJBOF,1.964
3,POJBOF,1.896
3,POJBOF,2.249
3,POJBOF,2.137
3,POJBOF,1.825
3,POJBOF,1.857
3,POJBOF,1.894
3,POJBOF,1.996
3,POJBOF,2.161
3,POJBOF,2.116
3,POJBOF,1.858
3,POJBOF,1.942
3,POJBOF,1.905
3,POJBOF,1.913
3,POJBOF,2.170
3,POJBOF,2.210
3,POJBOF,1.948
3,POJBOF,1.865
3,POJBOF01,1.848
3,POJBOF01,1.851
3,POJBOF01,1.823
3,POJBOF01,1.930
3,POJBOF01,1.977
3,POJBOF01,1.930
3,POJBOF01,1.922
3,POJBOF01,1.978
3,POJBOF01,2.196
3,POJBOF01,2.138
3,POJBOF01,1.906
3,POJBOF01,1.885
3,POJBOF01,1.914
3,POJBOF01,1.945
3,POJBOF01,2.232
3,POJBOF01,2.131
3,POJBOF01,1.883
3,POJBOF01,1.932
3,POJBOF01,1.967
3,POJBOF01,1.899
3,POJBOF01,2.155
3,POJBOF01,2.147
3,POJBOF01,1.888
3,POJBOF01,1.939
3,POJRUC,2.094
3,POJRUC,2.110
3,POJSAJ,2.139
3,POJSAJ,2.263
3,POJSAJ,2.178
3,POJSAJ,2.153
3,POJSAJ,2.239
3,POJSAJ,2.210
3,POJSAJ,2.223
3,POJSAJ,2.159
3,POJSAJ,2.191
3,POJSIR,2.312
3,POJSIR,2.209
3,POJSIR,2.238
3,POJSIR,2.149
3,POJSIR,2.064
3,POJSIR,2.153
3,POJSIR,2.185
3,POJSIR,2.251
3,POJSIR,2.287
3,POJSIR,2.107
3,POJSIR,2.150
3,POJSIR,2.078
3,POJSIR,2.153
3,POJSIR,2.264
3,POJSIR,2.143
3,POJSIR,2.215
3,POJSIR,2.099
3,POJSIR,2.166
3,POJSOX,1.948
3,POJSOX,1.909
3,POJSOX,2.215
3,POJSOX,2.176
3,POJSOX,1.991
3,POJSOX,1.926
3,POJSOX,1.915
3,POJSOX,1.832
3,POJSOX,2.259
3,POJSOX,1.977
3,POJSOX,2.228
3,POJSOX,1.967
3,POJSOX,2.183
3,POJSOX,2.277
3,POJSOX,2.122
3,POJSOX,1.980
3,POJSOX,2.171
3,POJSOX,2.257
3,POJSOX,2.147
3,POJSOX,2.262
3,POJSOX,2.140
3,POJSOX,2.205
3,POJSOX,2.193
3,POJSOX,2.217
3,POJSOX,2.221
3,POJSOX,2.274
3,POJSOX,2.126
3,POJSOX,2.152
3,POJSOX,2.149
3,POJSOX,2.149
3,POJSOX,2.127
3,POJSOX,2.271
3,POJSOX,2.088
3,POJSOX,2.240
3,POJSOX,2.073
3,POJSOX,2.215
3,POJSUD,1.902
3,POJSUD,1.891
3,POJSUD,2.216
3,POJSUD,2.236
3,POJSUD,1.975
3,POJSUD,1.940
3,POJSUD,1.896
3,POJSUD,1.877
3,POJSUD,2.224
3,POJSUD,2.209
3,POJSUD,1.963
3,POJSUD,1.927
3,POJSUD,2.219
3,POJSUD,2.247
3,POJSUD,2.183
3,POJSUD,2.173
3,POJSUD,2.153
3,POJSUD,2.180
3,POJSUD,2.239
3,POJSUD,2.258
3,POJSUD,2.219
3,POJSUD,2.187
3,POJSUD,2.118
3,POJSUD,2.173
3,POJSUD,2.228
3,POJSUD,2.305
3,POJSUD,2.199
3,POJSUD,2.185
3,POJSUD,2.109
3,POJSUD,2.193
3,POJSUD,2.149
3,POJSUD,2.295
3,POJSUD,2.163
3,POJSUD,2.151
3,POJSUD,2.111
3,POJSUD,2.175
3,POJSUD,2.224
3,POJSUD,2.226
3,POJSUD,2.157
3,POJSUD,2.149
3,POJSUD,2.157
3,POJSUD,2.222
3,POJSUD,2.234
3,POJSUD,2.203
3,POJSUD,2.138
3,POJSUD,2.174
3,POJSUD,2.133
3,POJSUD,2.223
3,POJTAK,2.219
3,POJTAK,2.099
3,POKGIG,2.202
3,POKGIG,2.441
3,POKGIG,2.120
3,POKGIG,2.074
3,POKGUS,2.261
3,POKGUS,2.429
3,POKGUS,2.154
3,POKGUS,2.078
3,POKGUS,2.082
3,POKGUS,2.209
3,POKGUS,2.043
3,POKKUW,2.352
3,POKLEH,2.244
3,POKLEH,2.199
3,POKLEH,2.181
3,POKLEH,2.200
3,POKLEH01,2.199
3,POKQUB,1.773
3,POKQUB,1.827
3,POKQUB,1.953
3,POKQUB,1.943
3,POKRAI,1.782
3,POKRAI,1.788
3,POKRAI,1.924
3,POKRAI,1.962
3,POLDID,2.199
3,POLDID,1.845
3,POLDID,1.889
3,POLDID,2.286
3,POLDID,2.078
3,POLDID,1.915
3,POLDID,1.873
3,POLDID,2.290
3,POLDOJ,2.134
3,POLDOJ,2.304
3,POLDOJ,1.847
3,POLDOJ,1.887
3,POLJOQ,1.906
3,POLJOQ,2.411
3,POLJOQ,1.898
3,POLJOQ,2.250
3,POLJUW,1.897
3,POLJUW,2.448
3,POLJUW,1.866
3,POMBAU,2.126
3,POMBAU,2.119
3,POMBAU,2.148
3,POMBAU,2.200
3,POMBAU,2.094
3,POMBAU,2.127
3,POMBAU01,2.121
3,POMBAU01,2.091
3,POMBAU01,2.098
3,POMBAU01,2.130
3,POMBAU01,2.113
3,POMBAU01,2.114
3,POMROZ,1.837
3,POMROZ,2.119
3,POMROZ,1.939
3,POMRUF,2.300
3,POMRUF,2.147
3,POMSAM,2.222
3,POMSAM,2.353
3,POMSAM,2.163
3,POMWUJ,2.308
3,POMWUJ,2.151
3,POMWUJ,2.144
3,POMWUJ,2.104
3,POMWUJ,2.089
3,POMWUJ,2.232
3,POMWUJ10,2.336
3,POMWUJ10,2.103
3,POMWUJ10,2.100
3,POMWUJ10,2.099
3,POMWUJ10,2.091
3,POMWUJ10,2.276
3,PONBOJ,2.064
3,POPZID,2.159
3,POPZID,2.141
3,POPZID,2.197
3,POPZID,2.132
3,POQNUE,1.886
3,POQNUE,1.888
3,POQTOF,2.167
3,POQTOF,2.221
3,POQTOF,2.130
3,PORHUA,1.878
3,PORHUA,1.909
3,PORHUA,2.029
3,PORHUA,2.000
3,PORQES,2.187
3,PORTIA,1.937
3,PORTIA,1.974
3,PORTIA,1.851
3,PORTIA,2.271
3,PORTIA,2.011
3,PORTIA,1.960
3,PORTIA,1.814
3,PORTIA,2.250
3,PORTIA,1.880
3,PORTIA,2.022
3,PORTIA,1.866
3,PORTIA,2.143
3,PORTIA,1.969
3,PORTIA,1.946
3,PORTIA,1.829
3,PORTIA,2.323
3,PORTIA,1.915
3,PORTIA,1.981
3,PORTIA,1.809
3,PORTIA,2.237
3,PORTIA,1.981
3,PORTIA,1.904
3,PORTIA,1.910
3,PORTIA,2.238
3,PORTOG,1.974
3,PORTOG,1.875
3,PORTOG,1.893
3,PORTOG,2.204
3,PORTOG,1.977
3,PORTOG,1.948
3,PORTOG,1.924
3,PORTOG,2.246
3,PORTOG,1.953
3,PORTOG,1.961
3,PORTOG,1.822
3,PORTOG,2.256
3,PORTOG,1.930
3,PORTOG,1.972
3,PORTOG,1.885
3,PORTOG,2.281
3,PORTOG,1.884
3,PORTOG,1.932
3,PORTOG,1.925
3,PORTOG,2.324
3,PORTOG,1.990
3,PORTOG,1.958
3,PORTOG,1.891
3,PORTOG,2.266
3,PORTOG,1.891
3,PORTOG,1.938
3,PORTOG,1.842
3,PORTOG,2.282
3,PORTOG,1.937
3,PORTOG,1.904
3,PORTOG,1.939
3,PORTOG,2.227
3,PORTUM,1.962
3,PORTUM,1.949
3,PORTUM,1.821
3,PORTUM,2.219
3,PORTUM,1.959
3,PORTUM,1.902
3,PORTUM,1.890
3,PORTUM,2.207
3,PORTUM,1.920
3,PORTUM,1.972
3,PORTUM,1.929
3,PORTUM,2.238
3,PORTUM,1.969
3,PORTUM,1.929
3,PORTUM,1.881
3,PORTUM,2.279
3,PORTUM,1.975
3,PORTUM,1.937
3,PORTUM,1.855
3,PORTUM,2.262
3,PORTUM,1.992
3,PORTUM,1.937
3,PORTUM,1.881
3,PORTUM,2.238
3,PORTUM,1.933
3,PORTUM,1.931
3,PORTUM,1.872
3,PORTUM,2.193
3,PORTUM,1.905
3,PORTUM,1.910
3,PORTUM,1.937
3,PORTUM,2.260
3,POTSUM,1.859
3,POTSUM,2.220
3,POTSUM,1.950
3,POTSUM,1.846
3,POTSUM,2.231
3,POTSUM,2.010
3,POTSUM,2.183
3,POTSUM,2.324
3,POTSUM,2.161
3,POTSUM,2.108
3,POTSUM,2.072
3,POTSUM,2.223
3,POTSUM,2.246
3,POTSUM,2.135
3,POTSUM,2.156
3,POTSUM,2.081
3,POVRAU,1.998
3,POVRAU,2.162
3,POVRAU,2.284
3,POVRAU,2.198
3,POVRAU,2.090
3,POVRAU,2.147
3,POVRAU,2.113
3,POVRAU,2.128
3,POVRAU,2.045
3,POVTUQ,1.984
3,POVTUQ,1.845
3,POVTUQ,1.911
3,POVTUQ,1.934
3,POVTUQ,2.041
3,POVTUQ,2.108
3,POVTUQ,2.033
3,POVTUQ,2.020
3,POVTUQ,2.011
3,POVTUQ,1.849
3,POVTUQ,1.878
3,POVTUQ,2.059
3,POVVEC,2.071
3,POVVEC,1.797
3,POVVEC,2.171
3,POVVEC,2.152
3,POVVEC,2.207
3,POVVEC,2.157
3,POVVEC,2.176
3,POVVEC,2.199
3,POVVEC,1.913
3,POVVEC,1.942
3,POVVEC,1.891
3,POVVEC,1.847
3,POVVEC,1.950
3,POVVEC,1.824
3,POVVIG,1.903
3,POVVIG,1.899
3,POVVIG,1.846
3,POVVIG,1.894
3,POVVIG,2.146
3,POVVIG,2.165
3,POVVIG,2.201
3,POVVIG,2.172
3,POVVIG,2.200
3,POVVIG,2.175
3,POVVIG,1.870
3,POVVIG,1.863
3,POVVIG,1.908
3,POVVIG,1.936
3,POVXAA,2.240
3,POVXII,2.268
3,POVXII,2.288
3,POVXII,2.336
3,POVXII,2.255
3,POVXII,2.201
3,POVXII,2.153
3,POVXII,2.124
3,POVXII,2.102
3,POVXII,2.103
3,POVXII,2.100
3,POVXII,2.115
3,POWGAK,2.318
3,POWGAK,2.130
3,POWGAK,2.145
3,POWGAK,2.279
3,POWGAK,2.133
3,POWGAK,2.196
3,POWGEN,1.821
3,POWGEN,2.001
3,POWGEN,2.089
3,POWGEN,1.970
3,POWGEN,2.102
3,POWGEN,2.118
3,POWGEN,2.153
3,POWGEN,2.039
3,POWGEN,1.812
3,POWGEN,2.114
3,POWGEN,1.974
3,POWGEN,2.013
3,POWGEN,2.054
3,POWGEN,2.138
3,POWGEN,2.201
3,POWGEN,2.130
3,POWHEO,2.269
3,POWHIS,2.293
3,POWHIS,2.302
3,POWHIS,2.333
3,POWROJ,2.239
3,POWROJ,2.262
3,POWROJ,2.237
3,POWROJ,2.171
3,POWRUP,2.124
3,POWRUP,2.186
3,POWRUP,2.191
3,POWRUP,2.210
3,POXHUF,2.069
3,POXHUF,2.156
3,POXHUF,2.077
3,POXHUF,2.036
3,POXHUF,2.142
3,POXHUF,2.108
3,POXHUF,2.145
3,POXHUF,2.152
3,POXHUF,2.088
3,POXHUF,2.112
3,POXHUF,2.092
3,POXHUF,2.080
3,POXHUF,2.271
3,POXHUF,2.326
3,POXHUF,2.208
3,POXHUF,2.226
3,POXHUF,2.115
3,POXHUF,2.118
3,POXHUF,2.169
3,POXHUF,2.154
3,POXKET,2.137
3,POXKET,2.171
3,POXTEB,1.861
3,POXTEB,1.890
3,POXTEB,2.367
3,POYMEV,2.158
3,POYMEV,2.183
3,POYMEV,2.154
3,POYMEV,2.153
3,POYMEV,2.190
3,POYMEV,2.154
3,POYMEV,2.141
3,POYMEV,2.227
3,POYMEV,2.282
3,POYPIC,1.920
3,POYPIC,1.850
3,POYQIE,2.311
3,POYQIE,2.290
3,POYQIE,2.067
3,POYQIE,2.086
3,POYQOK,2.168
3,POYQOK,2.170
3,POYQUP,2.117
3,POYQUP,2.065
3,POYQUP,2.157
3,POYQUP,2.038
3,POYQUQ,2.190
3,POYQUQ,2.157
3,POYQUQ,2.129
3,POYQUQ,2.248
3,POYQUQ,2.147
3,POYQUQ,2.131
3,POYRAX,2.213
3,POYRAX,2.203
3,POYRAX,2.095
3,POYVII,2.249
3,POYVII,2.185
3,POYVII,2.125
3,POYVII,2.185
3,POYVII,2.211
3,POYVII01,2.170
3,POYVII01,2.188
3,POYVII01,2.083
3,POYVII01,2.180
3,POYVII01,2.190
3,POZRAX,1.930
3,POZRAX,2.480
3,POZRAX,1.955
3,POZRAX,2.126
3,POZRAX,1.875
3,POZRAX,1.941
3,POZRAX,2.472
3,POZRAX,1.912
3,POZRAX,1.955
3,POZRAX,2.138
3,POZRAX,1.911
3,POZRAX,1.865
3,POZRAX,1.919
3,POZRAX,1.953
3,POZRAX,2.144
3,POZRAX,1.909
3,POZRAX,1.955
3,POZRAX,2.329
3,POZRAX,2.105
3,POZRAX,2.110
3,POZRAX,2.051
3,POZRAX,2.088
3,POZRAX,2.082
3,POZRAX,2.379
3,POZRAX,1.946
3,POZRAX,1.963
3,POZRAX,1.913
3,POZRAX,1.931
3,POZRAX,2.141
3,POZRAX,2.369
3,POZRAX,1.869
3,POZRAX,1.982
3,POZRAX,1.946
3,POZRAX,2.020
3,POZRAX,2.069
3,POZRAX,1.924
3,POZRAX,1.907
3,POZRAX,2.124
3,POZRAX,1.903
3,POZRAX,1.935
3,POZRAX,2.445
3,POZRAX,2.175
3,POZRAX,2.225
3,POZRAX,2.121
3,POZRAX,2.201
3,POZRAX,2.121
3,POZRAX,2.355
3,POZRAX,1.965
3,POZRAX,1.904
3,POZRAX,1.865
3,POZRAX,1.925
3,POZRAX,2.115
3,POZRAX,2.317
3,POZRAX,1.935
3,POZRAX,1.908
3,POZRAX,1.944
3,POZRAX,1.972
3,POZRAX,2.086
3,POZRAX,2.218
3,POZRAX,2.075
3,POZRAX,2.001
3,POZRAX,2.025
3,POZRAX,2.151
3,POZRAX,1.975
3,POZRAX,2.342
3,POZRAX,1.923
3,POZRAX,1.953
3,POZRAX,1.989
3,POZRAX,1.928
3,POZRAX,2.147
3,POZRAX,2.360
3,POZRAX,1.887
3,POZRAX,1.890
3,POZRAX,1.940
3,POZRAX,1.970
3,POZRAX,2.078
3,POZRAX,2.137
3,POZRAX,2.128
3,POZRAX,1.821
3,POZRAX,1.966
3,POZRAX,2.162
3,POZRAX,1.989
3,POZRAX,2.332
3,POZRAX,1.935
3,POZRAX,1.881
3,POZRAX,1.917
3,POZRAX,1.973
3,POZRAX,2.049
3,POZRAX,2.349
3,POZRAX,1.871
3,POZRAX,1.947
3,POZRAX,1.958
3,POZRAX,1.942
3,POZRAX,2.138
3,POZRAX,2.115
3,POZRAX,2.096
3,POZRAX,2.127
3,POZRAX,2.217
3,POZRAX,2.243
3,POZRAX,2.254
3,POZRAX,2.167
3,POZRAX,2.156
3,POZRAX,2.149
3,POZRAX,2.179
3,POZRAX,2.122
3,POZRAX,2.211
3,PPDFMN,2.252
3,PPDFMN,2.117
3,PPDFMN,2.153
3,PROLMN,2.205
3,PROLMN,2.205
3,PRPMNB10,2.372
3,PRPMNB10,2.175
3,PUCJOM,1.850
3,PUCJOM,1.855
3,PUCJOM,2.451
3,PUDCAS,1.963
3,PUDCAS,1.868
3,PUDCAS,2.031
3,PUDCAS,1.953
3,PUDCAS,2.145
3,PUDCAS,1.860
3,PUDCAS,1.874
3,PUDCAS,2.001
3,PUDCAS,1.970
3,PUDCAS,2.165
3,PUDCAS,1.848
3,PUDCAS,2.146
3,PUDCAS,2.022
3,PUDCAS,2.180
3,PUDCAS,1.870
3,PUDCAS,2.110
3,PUDCAS,1.993
3,PUDCAS,2.135
3,PUFREO,2.147
3,PUFREO,2.155
3,PUFREO,2.154
3,PUFXIY,2.214
3,PUFXIY,2.231
3,PUFXIY,2.118
3,PUFXIY,2.178
3,PUFXIY,2.220
3,PUFXIY,2.207
3,PUFXIY,2.369
3,PUFXIY,2.220
3,PUFXIY,2.126
3,PUFXIY,2.161
3,PUFXIY,2.124
3,PUFXIY,2.251
3,PUHFAZ,2.326
3,PUHFAZ,2.246
3,PUHFAZ,2.326
3,PUHFAZ,2.185
3,PUHFAZ,2.256
3,PUHFAZ,2.161
3,PUHZOH,2.249
3,PUHZUN,2.211
3,PUJBAX,2.210
3,PUJBEB,2.250
3,PUJBEB,2.280
3,PUJBOL,1.908
3,PUJBOL,1.872
3,PUJBOL,1.957
3,PUKVAS,2.364
3,PUKVAS,2.337
3,PUKVAS,2.315
3,PULDIJ,2.203
3,PULDIJ,2.212
3,PULDIJ,2.137
3,PULDIJ,2.232
3,PULDOP,2.147
3,PULDOP,2.131
3,PUPXON,2.428
3,PUPXON,2.214
3,PUPXON,2.102
3,PUPXON,2.277
3,PUPXON,2.137
3,PUPXON,2.072
3,PUPXON,2.301
3,PUPXON,2.079
3,PUPXON,2.089
3,PUPXON,2.050
3,PUPXON,2.114
3,PUPXON,2.219
3,PUPXON,2.281
3,PUPXON,2.095
3,PUPXON,2.100
3,PUPXON,2.117
3,PUPXON,2.301
3,PUPXON,2.305
3,PUPXON,2.144
3,PUQFEM,2.144
3,PUQFEM,2.147
3,PUQFIQ,2.167
3,PUQFIQ,2.066
3,PUQKOB,2.142
3,PURTAX,1.874
3,PURTAX,1.817
3,PURTAX,1.927
3,PURTAX,2.252
3,PURTAX,2.220
3,PURTAX,2.210
3,PURTAX,2.023
3,PURTAX,2.149
3,PURTAX,2.148
3,PURTAX,2.141
3,PURTAX,1.793
3,PURTAX,2.075
3,PURTAX,2.002
3,PURTAX,2.084
3,PURTAX,2.082
3,PURTAX,1.857
3,PURTAX,1.975
3,PURTAX,1.939
3,PURTAX,2.231
3,PURTAX,2.192
3,PUSGIT,2.100
3,PUSGIT,2.171
3,PUSGIT,2.179
3,PUSGIT,2.203
3,PUSGIT,2.176
3,PUSHEQ,2.218
3,PUSHEQ,2.161
3,PUSHEQ,2.112
3,PUSHEQ,2.216
3,PUSHEQ,2.118
3,PUSHEQ,2.126
3,PUSZAE,2.350
3,PUSZAE,1.843
3,PUSZEI,1.884
3,PUSZEI,1.924
3,PUSZEI,1.876
3,PUSZEI,1.851
3,PUSZEI,1.877
3,PUSZEI,1.875
3,PUSZUY,1.866
3,PUSZUY,1.864
3,PUSZUY,1.902
3,PUSZUY,1.882
3,PUTZOT,2.415
3,PUTZOT,2.274
3,PUTZOT,2.194
3,PUTZOT,2.202
3,PUTZOT,2.202
3,PUTZOT,2.307
3,PUTZOT,2.222
3,PUTZOT,2.094
3,PUYFIY,2.202
3,PUYFIY,2.191
3,PUYFIY,2.123
3,PUYFIY,2.270
3,PUYFIY,2.133
3,PUYMEB,2.178
3,PUYMEB,2.166
3,PUYMEB,2.188
3,PUYMEB,1.872
3,PUYMEB,1.863
3,PUYMEB,2.234
3,PUYMEB,1.876
3,PYCXMN,1.865
3,PYCXMN,1.939
3,PYCXMN,1.940
3,PYCXMN01,1.891
3,PYCXMN01,1.922
3,PYCXMN01,1.895
3,PYCXMN02,1.903
3,PYCXMN02,1.879
3,PYCXMN02,1.888
3,PYMNCH10,2.194
3,QABGUV,1.780
3,QABGUV,1.837
3,QABGUV,2.073
3,QABGUV,1.767
3,QABGUV,1.811
3,QABGUV,2.084
3,QABHAC,1.855
3,QABHAC,1.820
3,QABHAC,2.125
3,QABHAC,1.745
3,QABHAC,1.755
3,QABHAC,1.995
3,QABHEG,1.843
3,QABHEG,1.936
3,QABZEY,2.173
3,QABZEY,2.231
3,QABZEY,2.117
3,QABZEY,2.167
3,QABZEY,2.188
3,QABZEY,2.162
3,QABZEY,2.188
3,QABZEY,2.244
3,QABZEY,2.129
3,QABZEY,2.094
3,QABZEY,2.130
3,QABZEY,2.191
3,QAFFAF,2.170
3,QAFFAF,2.205
3,QAFHEL,2.177
3,QAFHEL,2.143
3,QAGFIO,1.990
3,QAGFIO,1.765
3,QAGFIO,1.786
3,QAGFIO,1.815
3,QAGFIO,1.810
3,QAGFIO,1.737
3,QAGFIO,2.004
3,QAGFIO,1.892
3,QAGFIO,1.990
3,QAGFIO,1.849
3,QAGFIO,1.880
3,QAGFIO,2.003
3,QAGFIO,2.240
3,QAGFIO,2.173
3,QAGFIO,1.814
3,QAGFIO,1.813
3,QAGFIO,1.895
3,QAGFIO,2.080
3,QAHREX,2.173
3,QAJLAP,2.127
3,QAJLAP,2.144
3,QAJLAP,2.210
3,QAJLAP,2.239
3,QAJLAP,2.274
3,QAJLAP,2.202
3,QAKWUV,2.160
3,QALFAL,2.097
3,QALFAL,2.161
3,QALFAL,2.197
3,QALFAL,1.905
3,QALFAL,1.930
3,QALFAL,1.962
3,QALFAL,2.255
3,QALLUL,2.177
3,QALLUL,2.197
3,QALTEC,2.199
3,QALTEC,2.220
3,QALTEC,2.148
3,QAMGIU,1.879
3,QAMGIU,1.916
3,QAMGIU,2.336
3,QAMGIU,2.260
3,QANCIS,2.449
3,QANCIS,2.166
3,QANCIS,2.049
3,QANCIS,2.125
3,QANCIS,2.122
3,QANCIS,2.094
3,QANCIS,2.176
3,QAPQOO,2.103
3,QAPQOO,2.036
3,QAPQOO,2.154
3,QAPQOO,2.134
3,QAPQOO,2.221
3,QAPQOO,2.087
3,QAPQOO,2.218
3,QAPQUU,1.755
3,QAPQUU,2.206
3,QAPQUU,1.994
3,QAPQUU,1.774
3,QAPQUU,2.054
3,QAPQUU,2.179
3,QAPWOU,1.843
3,QAPWOU,1.870
3,QAPWUZ,2.176
3,QAPWUZ,2.251
3,QAPWUZ,2.391
3,QAPWUZ,2.164
3,QAPWUZ,2.164
3,QAQRAC,2.259
3,QAQRAC,1.963
3,QAQRAC,1.916
3,QAQRAC,1.866
3,QAQRAC,2.371
3,QAQRAC,2.164
3,QAQRAC,2.239
3,QAQRAC,2.186
3,QAQRAC,2.218
3,QARLIF,2.205
3,QARLIF,2.036
3,QARLIF,2.187
3,QARLIF,2.165
3,QARLIF,2.089
3,QARLIF,2.243
3,QARPIJ,1.907
3,QARPIJ,1.884
3,QARPIJ,2.270
3,QARPIJ,2.269
3,QARYOY,2.174
3,QARYOY,2.156
3,QARZEP,2.505
3,QARZEP,2.137
3,QARZEP,2.241
3,QARZEP,2.233
3,QARZEP,2.287
3,QARZEP,2.159
3,QARZEP,2.138
3,QARZEP,2.292
3,QARZEP,2.267
3,QARZEP,2.248
3,QARZEP,2.116
3,QARZEP01,2.464
3,QARZEP01,2.126
3,QARZEP01,2.317
3,QARZEP01,2.286
3,QARZEP01,2.299
3,QARZEP01,2.116
3,QAVDAT,2.012
3,QAVDAT,2.032
3,QAVDAT,1.991
3,QAVDAT,1.996
3,QAVDAT,2.126
3,QAVDAT,2.060
3,QAVDAT,1.953
3,QAVDAT,1.947
3,QAVDAT,1.914
3,QAVDAT,2.298
3,QAVDAT,2.246
3,QAVDAT,1.933
3,QAVDAT,1.888
3,QAVDAT,1.909
3,QAVDAT,1.963
3,QAVDAT,2.255
3,QAVDAT,2.298
3,QAVDAT,1.847
3,QAVDAT,1.891
3,QAVDAT,1.916
3,QAVDAT,1.963
3,QAVDAT,2.292
3,QAVDAT,1.937
3,QAVDAT,2.309
3,QAVDAT,1.896
3,QAVDAT,1.958
3,QAVDAT,1.969
3,QAVDAT,2.291
3,QAVDAT,2.288
3,QAVDAT,1.888
3,QAVDAT,1.864
3,QAVDAT,1.891
3,QAVDAT,2.405
3,QAVDAT,2.226
3,QAVDAT,2.269
3,QAVDAT,2.246
3,QAVDAT,1.872
3,QAVDAT,1.888
3,QAVDAT,1.930
3,QAVDAT,2.110
3,QAVDAT,1.904
3,QAVDAT,1.897
3,QAVDAT,1.879
3,QAVDAT,2.126
3,QAVDAT,2.389
3,QAVDAT,2.225
3,QAVQIO,2.103
3,QAWFAV,1.926
3,QAWFAV,2.009
3,QAWFAV,2.240
3,QAWFAV,1.824
3,QAWFAV,2.149
3,QAWFAV,1.978
3,QAWFAV,1.888
3,QAWFAV,2.133
3,QAWFAV,1.894
3,QAWFAV,2.315
3,QAWFEZ,1.934
3,QAWFEZ,1.975
3,QAWFEZ,2.240
3,QAWFEZ,1.862
3,QAWFEZ,2.101
3,QAWFEZ,1.956
3,QAWFEZ,1.873
3,QAWFEZ,2.232
3,QAWFEZ,1.895
3,QAWFEZ,2.183
3,QAWJUU,1.927
3,QAWJUU,1.854
3,QAWJUU,2.324
3,QAWJUU,2.328
3,QAWJUU,1.941
3,QAWJUU,1.870
3,QAWJUU,2.237
3,QAWJUU,2.295
3,QAXQOW,2.049
3,QAXQOW,2.120
3,QAXQOW,2.213
3,QAXQOW,2.120
3,QAXSEO,2.178
3,QAXSEO,2.144
3,QAXZUK,2.148
3,QAXZUK,2.116
3,QAXZUK,1.927
3,QAXZUK,1.862
3,QAXZUK,2.199
3,QAXZUK,2.103
3,QAXZUK,2.257
3,QAXZUK,2.161
3,QAXZUK,2.102
3,QAXZUK,2.187
3,QAYYEU,2.078
3,QAYYEU,1.919
3,QAYYEU,2.065
3,QECSIA,2.160
3,QECSIA,2.159
3,QECSIA,2.161
3,QECSIA,2.163
3,QECSIA,2.120
3,QECSIA,2.212
3,QEHFEO,2.193
3,QEHFEO,2.171
3,QEHFEO,2.170
3,QEHFEO,2.133
3,QEHFEO,2.197
3,QEHFEO,2.208
3,QEHKIY,2.224
3,QEHKIY,2.175
3,QEKFIW,2.286
3,QEKFIW,2.317
3,QEKFIW,2.147
3,QEKFIW,2.267
3,QEKGET,2.120
3,QEKGET,2.136
3,QEKGET,2.245
3,QEKRIH,2.179
3,QEKRIH,2.146
3,QEKRON,1.809
